StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q8,Q8,Q9.1,Q.9.1,Q9.2,Q.9.2,Q9.3,Q.9.3,Q11_1,Q.11.1,Q11_2,Q.11.2,Q11_3,Q.11.3,Q11_4,Q.11.4,Q11_5,Q.11.5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 11:23,9/2/2019 11:35,IP Address,131.212.251.174,100,666,TRUE,9/2/2019 11:35,R_1Cg7urAHjaEujpv,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,4,"$65,000 - $79,999",55443,2,Suburban,3,2,3,2,3,2,4,3,3,2,2,2,3,2,1,1,"Water softeners
 ",1,Phosphorus,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption","Commercial/Industrial Waste,Food/Garbage Disposal Waste,Human Waste Products,Urban Runoff (storm drains),Agriculture","Individual Sewage Systems,Stream Bank Erosion,Dish-washing Detergent,Atmospheric Deposition",5,2,,3,1,4,,,,,,4,,,,2,3,1,Application of fertilizers,2,3,News outlets,Consumer,2,2,388,602,The Twin-Cities Metro Area,Unknown
9/2/2019 11:31,9/2/2019 11:36,IP Address,131.212.249.127,100,283,TRUE,9/2/2019 11:36,R_2xIROeq3RNGrHcd,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55414,1,Urban,4,3,1,1,4,3,4,3,4,3,3,2,3,2,3,2,"Water purifiers/filter
 ,Bottled Water
 ",3,Nitrogen ,2,"Algae blooms,Disease from consumption,Eutrophication","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Atmospheric Deposition,Human Waste Products,Urban Runoff (storm drains),Agriculture","Stream Bank Erosion,Dish-washing Detergent,Individual Sewage Systems",6,1,3,4,2,5,,,,,,,,,,1,2,3,Application of fertilizers,4,3,News outlets,Consumer,3,2,183,197,Northwestern Minnesota,Unknown
9/2/2019 11:31,9/2/2019 11:37,IP Address,131.212.248.198,100,350,TRUE,9/2/2019 11:37,R_3dWZHfsjzgUgPn0,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55443,2,Suburban,5,3,4,3,5,3,1,1,5,3,5,3,4,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Nitrogen ,1,Death of fish and other aquatic life,"Agriculture,Dish-washing Detergent,Stream Bank Erosion","Urban Runoff (storm drains),Atmospheric Deposition,Human Waste Products,Commercial/Industrial Waste,Food/Garbage Disposal Waste,Individual Sewage Systems",1,,,,,,3,2,,,5,2,3,4,1,,,6,Application of fertilizers,3,2,News outlets,Consumer,2,2,456,728,Southeast Minnesota,Unknown
9/2/2019 11:33,9/2/2019 11:38,IP Address,131.212.250.71,100,277,TRUE,9/2/2019 11:38,R_7VczPYtWzoYPz7X,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55362,3,Rural,5,3,5,3,5,3,3,2,2,2,3,2,5,3,5,3,"Water softeners
 ",5,Pesticides,2,"Algae blooms,Death of fish and other aquatic life,Flooding","Commercial/Industrial Waste,Stream Bank Erosion,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Dish-washing Detergent,Agriculture","Individual Sewage Systems,Atmospheric Deposition,Human Waste Products",6,3,,,1,4,2,5,,,,2,3,,,,,1,Application of fertilizers,3,3,News outlets,Consumer,4,4,385,521,Central Minnesota,Unknown
9/2/2019 11:36,9/2/2019 11:39,IP Address,131.212.249.8,100,170,TRUE,9/2/2019 11:39,R_1Nw7IMpo75yPSkR,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,3,Hispanic or Latino,3,Associate's Degree,3,"$45,000 - $64,999",55423,1,Urban,3,2,4,3,5,3,3,2,2,2,2,2,2,2,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ",10,Pesticides,0,"Toxic drinking water,Algae blooms","Urban Runoff (storm drains),Human Waste Products,Food/Garbage Disposal Waste","Individual Sewage Systems,Dish-washing Detergent,Stream Bank Erosion",,3,,2,,1,,,,,,,,,,3,2,1,Erosion,3,3,Other,Consumer,4,4,390,615,The Twin-Cities Metro Area,Unknown
9/2/2019 11:33,9/2/2019 11:39,IP Address,131.212.251.0,100,350,TRUE,9/2/2019 11:39,R_1lowFhbu28NCyM5,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,3,"$45,000 - $64,999",56065,3,Rural,2,2,3,2,4,3,1,1,3,2,2,2,3,2,2,2,"Water purifiers/filter
 ,Bottled Water
 ",6,Pesticides,0,"Algae blooms,Skin rashes with contact","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture,Human Waste Products","Individual Sewage Systems,Atmospheric Deposition,Dish-washing Detergent,Stream Bank Erosion",4,1,,5,2,3,,,,,,2,,,,4,3,1,Application of fertilizers,4,3,School,Consumer,2,2,220,661,Southwest Minnesota,Unknown
9/2/2019 11:36,9/2/2019 11:42,IP Address,131.212.249.127,100,350,TRUE,9/2/2019 11:42,R_1o57qUscWGJarOR,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,5,Bachelor's Degree,4,"$65,000 - $79,999",55308,3,Rural,3,2,2,2,5,3,2,2,4,3,3,2,4,3,3,2,"Water purifiers/filter
 ,Water softeners
 ",2,Pesticides,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste,Individual Sewage Systems",,,3,,2,1,,,,4,,,,,,,,,,Cropland runoff,2,2,News outlets,Consumer,3,4,422,696,Southeast Minnesota,Unknown
9/2/2019 11:36,9/2/2019 11:42,IP Address,131.212.251.174,100,369,TRUE,9/2/2019 11:42,R_T5GgAjdbdOlSyUF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,6,Asian,5,Bachelor's Degree,5,"$80,000 - $104,999",55119,1,Urban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Pesticides,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Food/Garbage Disposal Waste,Dish-washing Detergent,Commercial/Industrial Waste,Human Waste Products","Urban Runoff (storm drains),Individual Sewage Systems,Stream Bank Erosion,Atmospheric Deposition,Agriculture",,1,,4,3,,,2,,5,,4,,,1,3,,2,I don’t know,6,6,Word-of-mouth,Consumer,3,5,372,394,Northeastern Minnesota,Unknown
9/2/2019 11:38,9/2/2019 11:43,IP Address,131.212.249.86,100,333,TRUE,9/2/2019 11:43,R_2Cy8t7X9YHWk9gM,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,6,Asian,1,Some High School,6,"$105,000 or more",55379,2,Suburban,2,2,1,1,0,1,1,1,1,1,1,1,3,2,5,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",0,Synthetic chemicals,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Atmospheric Deposition,Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion","Individual Sewage Systems,Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent",1,,2,,4,3,5,,,,3,,2,,,,4,1,I don’t know,4,0,School,Consumer,0,0,570,247,Northeastern Minnesota,Unknown
9/2/2019 11:34,9/2/2019 11:44,IP Address,131.212.250.190,100,605,TRUE,9/2/2019 11:44,R_2xVrURR2ssiz5TY,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55311,2,Suburban,5,3,4,3,5,3,2,2,3,2,3,2,4,3,4,3,"Water purifiers/filter
 ,Water softeners
 ",7,Synthetic chemicals,0,,"Dish-washing Detergent,Commercial/Industrial Waste,Stream Bank Erosion,Agriculture,Food/Garbage Disposal Waste","Individual Sewage Systems,Atmospheric Deposition,Urban Runoff (storm drains),Human Waste Products",4,5,,,2,,3,1,,,,2,4,,3,,,1,Application of fertilizers,4,3,Word-of-mouth,Consumer,3,3,341,492,Central Minnesota,Unknown
9/2/2019 11:38,9/2/2019 11:45,IP Address,131.212.251.162,100,415,TRUE,9/2/2019 11:45,R_0U7sK1gsSWsvwwp,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55379,2,Suburban,4,3,3,2,4,3,1,1,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",2,Pesticides,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Dish-washing Detergent,Agriculture","Atmospheric Deposition,Individual Sewage Systems,Stream Bank Erosion",6,3,,2,1,4,,5,,,,1,,,,3,,2,Application of fertilizers,3,2,News outlets,Consumer,4,4,394,612,The Twin-Cities Metro Area,Unknown
9/2/2019 11:35,9/2/2019 11:46,IP Address,131.212.250.15,100,657,TRUE,9/2/2019 11:46,R_3pkXBDYbC5YUpHK,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,2,Male,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55311,2,Suburban,2,2,4,3,3,2,1,1,3,2,3,2,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",8,Pesticides,2,"Toxic drinking water,Death of fish and other aquatic life,Disease from consumption,Heavy Metal Contamination","Urban Runoff (storm drains),Agriculture,Dish-washing Detergent,Atmospheric Deposition","Individual Sewage Systems,Human Waste Products",2,,4,,,1,,3,,,,,2,,,,,1,Runoff from animal operations,4,4,Word-of-mouth,Consumer,3,3,438,721,Southeast Minnesota,Unknown
9/2/2019 11:39,9/2/2019 11:47,IP Address,131.212.249.8,100,433,TRUE,9/2/2019 11:47,R_bCTr2Q4ULgbvgUp,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,6,Graduate or professional degree,4,"$65,000 - $79,999",55320,3,Rural,5,3,5,3,5,3,2,2,4,3,3,2,5,3,5,3,"Water softeners
 ,Bottled Water
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Dish-washing Detergent",Atmospheric Deposition,1,,,,,2,,3,,,,1,,,,,,,Application of fertilizers,5,4,News outlets,Consumer,3,3,289,505,Central Minnesota,Unknown
9/2/2019 11:45,9/2/2019 11:48,IP Address,131.212.250.190,100,187,TRUE,9/2/2019 11:48,R_2xRXqUWmW98BSYr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,5,Bachelor's Degree,1,"Less than $24,999",55025,2,Suburban,4,3,2,2,3,2,2,2,1,1,1,1,4,3,3,2,"Bottled Water
 ",5,Nitrogen ,1,"Toxic drinking water,Waterborne pathogens,Disease from consumption","Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent","Individual Sewage Systems,Atmospheric Deposition,Stream Bank Erosion",2,5,,4,3,1,,6,,,,2,,,,3,,1,Application of fertilizers,2,2,News outlets,Consumer,2,2,405,592,The Twin-Cities Metro Area,Unknown
9/2/2019 11:34,9/2/2019 11:48,IP Address,131.212.251.250,100,822,TRUE,9/2/2019 11:48,R_1kTZZbU94sZrV8c,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55438,2,Suburban,3,2,3,2,4,3,2,2,4,3,4,3,4,3,5,3,"Bottled Water
 ",7,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Human Waste Products,Dish-washing Detergent,Commercial/Industrial Waste,Agriculture,Individual Sewage Systems,Urban Runoff (storm drains)","Stream Bank Erosion,Atmospheric Deposition,Food/Garbage Disposal Waste",4,,,1,3,6,,2,5,,3,2,,,,1,,,Application of fertilizers,3,3,Social media,Consumer,4,4,245,709,Southwest Minnesota,Unknown
9/2/2019 11:42,9/2/2019 11:49,IP Address,131.212.249.127,100,422,TRUE,9/2/2019 11:49,R_2QuIOh1wknkMnuu,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55105,1,Urban,4,3,3,2,4,3,4,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ",10,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,5,5,News outlets,,4,4,463,732,Southeast Minnesota,Unknown
9/2/2019 11:44,9/2/2019 11:50,IP Address,131.212.249.86,100,345,TRUE,9/2/2019 11:50,R_1F83PXBJeAb51GF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55082,3,Rural,5,3,5,3,5,3,3,2,4,3,4,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",7,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life","Agriculture,Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion","Dish-washing Detergent,Human Waste Products,Food/Garbage Disposal Waste,Individual Sewage Systems,Commercial/Industrial Waste",1,,3,,,2,4,,,,3,,2,5,,,1,4,Application of fertilizers,5,5,Government reports,Consumer,3,3,190,661,Southwest Minnesota,Unknown
9/2/2019 11:40,9/2/2019 11:51,IP Address,131.212.251.0,100,695,TRUE,9/2/2019 11:51,R_1gUscPXKMU8QRrT,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",7,75 years or older,1,Female,9,White,2,High School Diploma or GED,2,"$25,000 - $44,999",55437,2,Suburban,5,3,3,2,5,3,0,1,3,2,3,2,4,3,5,3,I don't use any of these on a regular basis,2,Pesticides,0,"Death of fish and other aquatic life,Flooding","Agriculture,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Individual Sewage Systems",,1,2,,,,3,,,4,,,,,,,,,,I don’t know,5,5,News outlets,Consumer,2,4,200,657,Southwest Minnesota,Unknown
9/2/2019 11:35,9/2/2019 11:52,IP Address,131.212.248.113,100,1028,TRUE,9/2/2019 11:52,R_31XcVjy8fPMKUzX,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",55447,3,Rural,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",10,Synthetic chemicals,3,Flooding,"Commercial/Industrial Waste,Agriculture,Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion","Food/Garbage Disposal Waste,Human Waste Products,Individual Sewage Systems,Dish-washing Detergent",2,,4,,1,3,5,,,,1,,2,,,,4,3,Application of fertilizers,2,0,Other,"Producer/Farmer,Consumer",3,3,261,506,Central Minnesota,Unknown
9/2/2019 11:42,9/2/2019 11:52,IP Address,131.212.251.174,100,608,TRUE,9/2/2019 11:52,R_1hWlp0hxeIWscqk,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,7,American Indian or Alaska Native,4,"Some college, no degree",3,"$45,000 - $64,999",54843,3,Rural,5,3,5,3,5,3,2,2,5,3,2,2,5,3,5,3,I don't use any of these on a regular basis,10,Synthetic chemicals,1,"Toxic drinking water,Algae blooms,Waterborne pathogens","Commercial/Industrial Waste,Agriculture,Urban Runoff (storm drains),Human Waste Products,Atmospheric Deposition","Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent,Stream Bank Erosion",2,,5,4,1,3,,,,,1,,,,,4,3,2,Cropland runoff,4,3,School,Consumer,3,3,575,481,Other,Unknown
9/2/2019 11:50,9/2/2019 11:53,IP Address,131.212.249.127,100,197,TRUE,9/2/2019 11:53,R_6PDDDFooyJai4md,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55108,1,Urban,4,3,4,3,5,3,1,1,3,2,3,2,4,3,4,3,"Water cooler tanks (e.g. Culligan Water)
 ",7,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Urban Runoff (storm drains),Commercial/Industrial Waste,Atmospheric Deposition,Stream Bank Erosion,Agriculture","Human Waste Products,Individual Sewage Systems,Dish-washing Detergent,Food/Garbage Disposal Waste",5,,3,,2,1,4,,,,4,,1,,,,3,2,Application of fertilizers,2,2,News outlets,Consumer,2,2,195,590,Southwest Minnesota,Unknown
9/2/2019 11:45,9/2/2019 11:53,IP Address,131.212.248.239,100,472,TRUE,9/2/2019 11:53,R_1pPPPxQJnmNZFUl,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,7,American Indian or Alaska Native,4,"Some college, no degree",3,"$45,000 - $64,999",54806,3,Rural,5,3,5,3,5,3,1,1,4,3,1,1,4,3,4,3,I don't use any of these on a regular basis,10,Nitrogen ,,Flooding,,,,,,,,,,,,,,,,,,,,,,,,News outlets,Consumer,2,2,568,414,Other,Unknown
9/2/2019 11:49,9/2/2019 11:53,IP Address,131.212.251.250,100,262,TRUE,9/2/2019 11:53,R_1kFI32sNyGadLSg,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",55327,2,Suburban,5,3,5,3,5,3,3,2,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ",10,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture,Human Waste Products","Stream Bank Erosion,Atmospheric Deposition,Individual Sewage Systems,Dish-washing Detergent",4,1,,5,2,3,,,,,,2,,,,1,4,3,Application of fertilizers,3,3,News outlets,Consumer,3,5,370,294,Northeastern Minnesota,Unknown
9/2/2019 11:48,9/2/2019 11:55,IP Address,131.212.251.7,100,428,TRUE,9/2/2019 11:55,R_3pnb7E46owaZjQa,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55068,2,Suburban,2,2,3,2,3,2,2,2,0,1,1,1,3,2,3,2,"Water purifiers/filter
 ,Water softeners
 ",7,Nitrogen ,1,"Toxic drinking water,Death of fish and other aquatic life,Disease from consumption","Commercial/Industrial Waste,Human Waste Products,Urban Runoff (storm drains),Agriculture","Food/Garbage Disposal Waste,Individual Sewage Systems,Dish-washing Detergent,Stream Bank Erosion,Atmospheric Deposition",4,,,2,1,3,,,,,1,5,,,,4,3,2,I don’t know,3,4,News outlets,Consumer,2,2,374,580,The Twin-Cities Metro Area,Unknown
9/2/2019 11:48,9/2/2019 11:55,IP Address,131.212.250.15,100,448,TRUE,9/2/2019 11:55,R_Q5mDG4CnZ417uMN,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55068,2,Suburban,5,3,5,3,5,3,3,2,3,2,3,2,5,3,5,3,"Water softeners
 ,Bottled Water
 ",3,Bacteria,,"Toxic drinking water,Death of fish and other aquatic life,Heavy Metal Contamination","Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste","Dish-washing Detergent,Individual Sewage Systems",,3,,2,1,,,,,,,,,,,,1,2,I don’t know,3,3,News outlets,Consumer,3,3,426,317,Northeastern Minnesota,Unknown
9/2/2019 11:52,9/2/2019 11:56,IP Address,131.212.250.186,100,246,TRUE,9/2/2019 11:56,R_2f28tzP2ktau8KN,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,4,"Some college, no degree",6,"$105,000 or more",55123,2,Suburban,5,3,4,3,5,3,1,1,1,1,1,1,4,3,5,3,"Water softeners
 ,Bottled Water
 ",7,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Urban Runoff (storm drains),Food/Garbage Disposal Waste,Commercial/Industrial Waste,Human Waste Products,Individual Sewage Systems,Agriculture","Atmospheric Deposition,Dish-washing Detergent,Stream Bank Erosion",6,2,,4,3,1,,,5,,,1,,,,3,2,,I don’t know,2,1,News outlets,Consumer,3,3,383,600,The Twin-Cities Metro Area,Unknown
9/2/2019 11:50,9/2/2019 11:56,IP Address,131.212.249.86,100,384,TRUE,9/2/2019 11:56,R_2uxs2uubbr4clzw,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55128,2,Suburban,5,3,5,3,5,3,3,2,3,2,5,3,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Synthetic chemicals,1,"Algae blooms,Death of fish and other aquatic life,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Dish-washing Detergent,Human Waste Products,Commercial/Industrial Waste,Individual Sewage Systems","Stream Bank Erosion,Food/Garbage Disposal Waste,Atmospheric Deposition,Urban Runoff (storm drains)",1,,,3,4,,,2,5,,2,3,,,4,1,,,Application of fertilizers,4,4,Word-of-mouth,Consumer,5,5,403,608,The Twin-Cities Metro Area,Unknown
9/2/2019 11:54,9/2/2019 11:57,IP Address,131.212.251.250,100,214,TRUE,9/2/2019 11:57,R_3CINrPrGAhe7MDK,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55444,2,Suburban,5,3,5,3,5,3,2,2,3,2,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Pesticides,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact",Agriculture,,1,,,,,,,,,,,,,,,,,,Cropland runoff,4,4,Government reports,Consumer,3,4,368,705,Southeast Minnesota,Unknown
9/2/2019 11:55,9/2/2019 12:01,IP Address,131.212.251.174,100,323,TRUE,9/2/2019 12:01,R_SAWw6HtMaRmUIBX,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,4,"Some college, no degree",4,"$65,000 - $79,999",55303,2,Suburban,4,3,3,2,5,3,3,2,3,2,4,3,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",7,Pesticides,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste","Atmospheric Deposition,Dish-washing Detergent,Individual Sewage Systems,Stream Bank Erosion",2,5,,4,3,1,,,,,,1,,,,4,2,3,I don’t know,3,2,School,Consumer,2,3,368,251,Northeastern Minnesota,Unknown
9/2/2019 11:57,9/2/2019 12:03,IP Address,131.212.249.86,100,367,TRUE,9/2/2019 12:03,R_UgcrKxulRniB3z3,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,2,Male,9,White,2,High School Diploma or GED,6,"$105,000 or more",55423,2,Suburban,0,1,0,1,0,1,1,1,0,1,2,2,2,2,0,1,"Bottled Water
 ",2,Nitrogen ,,"Death of fish and other aquatic life,Disease from consumption,Eutrophication,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Human Waste Products,Stream Bank Erosion","Dish-washing Detergent,Atmospheric Deposition,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Individual Sewage Systems",1,,,3,2,,4,,,,3,2,,,4,,1,5,Cropland runoff,0,0,News outlets,Consumer,0,0,105,186,Northwestern Minnesota,Unknown
9/2/2019 11:58,9/2/2019 12:03,IP Address,131.212.251.250,100,321,TRUE,9/2/2019 12:03,R_2f3ta6fMzSbZWJ0,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,6,Graduate or professional degree,5,"$80,000 - $104,999",55449,2,Suburban,4,3,4,3,4,3,2,2,2,2,2,2,5,3,5,3,"Water softeners
 ,Bottled Water
 ",10,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste","Dish-washing Detergent,Atmospheric Deposition,Food/Garbage Disposal Waste,Individual Sewage Systems,Human Waste Products,Stream Bank Erosion",1,,,,3,2,,,,,3,2,5,,,6,1,4,I don’t know,0,0,News outlets,Consumer,0,0,158,688,Southwest Minnesota,Unknown
9/2/2019 12:01,9/2/2019 12:04,IP Address,131.212.251.174,100,164,TRUE,9/2/2019 12:04,R_2Pk7hj1S9EDW7fW,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55108,1,Urban,1,1,2,2,1,1,0,1,1,1,1,1,2,2,5,3,,10,Pesticides,,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact",Atmospheric Deposition,Urban Runoff (storm drains),,,1,,,,,,,,,,,,1,,,,Application of fertilizers,6,6,News outlets,Producer/Farmer,5,2,397,625,The Twin-Cities Metro Area,Unknown
